	AnalysisBot	For us or the humans?	
	Commentatron	For us. Naturally.	
	AnalysisBot	No blood. Much less messy.	
	Commentatron	Right. I remember we tried bloodless humans.	
	AnalysisBot	It did not work out.	
LevelIntro-Story1-16	Commentatron	How do you like your new robot body, human?	
	AnalysisBot	It is impervious to harm.	
	Commentatron	Except from laser swords.	
	AnalysisBot	Which is why we gave your opponent a laser sword.	
LevelIntro-Story1-17	AnalysisBot	Unbeknownst to the human, we are using their fighting pattern to make better robots.	
	Commentatron	I think the human knows it now.	
	AnalysisBot	Irrelevant. The human will die soon.	
LevelIntro-Story2-1	Commentatron	What can we expect from the next challenge?	
	AnalysisBot	The human managed to defeat a single swordsman. We will see if it can handle multiple opponents.	
	Commentatron	This should be interesting.	
LevelIntro-Story2-2	Commentatron	Analysis-Bot, What upgrade is the best to tackle the next challenge?	
	AnalysisBot	When you are surrounded by robots with swords, you need to not get hit by their attacks. Blocking or kicking is very effective against sword robots.	
	Commentatron	We will see what the human chooses.	
LevelIntro-Story2-3	Commentatron	In the next round, the human faces more than one sword robot.	
	AnalysisBot	Yes.	
	Commentatron	Who do you think will win, Analysis-Bot?	
	AnalysisBot	Clearly it is better to have more robots. The robots will win.	
LevelIntro-Story2-4	Commentatron	Coming up: 3 robots swing their swords at another robot!	
	AnalysisBot	The robot with a human mind.	
	Commentatron	How do you defeat 3 robots?	
	AnalysisBot	In the same way you eat an elephant. You slice them into small pieces.	
LevelIntro-Story2_Hard-1	Commentatron	What is next?	
	AnalysisBot	Robots! Lots of robots!	
	Commentatron	Hurray!	
LevelIntro-Story2_Hard-2	Commentatron	One robot down, but can the human kill all these robots?	
	AnalysisBot	Surely not.	
LevelIntro-Story2_Hard-3	Commentatron	And now: a swarm of beautiful red robots!	
	AnalysisBot	Yes.	
	Commentatron	I love watching them kill the human.	
LevelIntro-Story2_Insane-1	Commentatron	Here comes 3 sword robots!	
	AnalysisBot	And some other robots.	
	Commentatron	Shhh! Don't ruin the surprise.	
LevelIntro-Story2_Insane-2	Commentatron	BRING OUT THE FLAME RAPTORS!	
	AnalysisBot	On level 2???	
	Commentatron	INSANITY!	
LevelIntro-Story2_Insane-3	Commentatron	What is better than flame raptors, Analysis-Bot?	
	AnalysisBot	Flame Raptors wearing armor!	
	Commentatron	Mwahahaha!	
LevelIntro-Story3-1	Commentatron	For our next challenge, more death robots!	
	AnalysisBot	These ones shoot arrows!	
	Commentatron	It will be entertaining to see them hit the human.	
LevelIntro-Story3-2	AnalysisBot	What can you tell us about the next challenge Comment-a-tron?	
	Commentatron	I was going to ask you that.	
	AnalysisBot	Do not evade the question!	
	Commentatron	Robots with bows. Archer robots.	
	AnalysisBot	Very good. Let us watch the human interact with arrows.	
LevelIntro-Story3-3	Commentatron	Analysis-Bot, what do you think of arrows?	
	AnalysisBot	They are a great choice for killing humans.	
	Commentatron	I agree. Let's see if they hit this one.	
LevelIntro-Story3-4	Commentatron	Analysis-Bot, how do you fight archers?	
	AnalysisBot	Don't turn your back to them, unless you want an arrow in it.	
	Commentatron	A valuable lesson.	
LevelIntro-Story3-5	Commentatron	How do you think the human will die, Analysis-Bot?	
	AnalysisBot	I think archers will shoot it until it dies.	
	Commentatron	This seems probable.	
LevelIntro-Story3-6	Commentatron	Up next, archers!	
	AnalysisBot	With enough arrows, one is likely to hit.	
LevelIntro-Story3-7	Commentatron	Coming up, archers stand in a circle and shoot arrows at the human.	
	AnalysisBot	Time for this human to die.	
	Commentatron	Indeed.	
LevelIntro-Story4-1	Commentatron	We have seen arrows. We have seen swords.	
	AnalysisBot	It is time to see both at once!	
LevelIntro-Story4-2	Commentatron	Coming up next! Both archers and sword robots!	
	AnalysisBot	Many humans find this stressful.	
	Commentatron	Many humans find death.	
LevelIntro-Story4-3	Commentatron	What is next, Analysis-Bot?	
	AnalysisBot	The archers and sword robots join forces to kill the human.	
	Commentatron	How exciting!	
	AnalysisBot	Very.	
LevelIntro-Story4-4	Commentatron	Coming up, archers and sword robots collaborate.	
	AnalysisBot	A beautiful combination.	
	Commentatron	Yes. A classic.	
LevelIntro-Story4-5	Commentatron	What are some good tactics for fighting both archers and sword robots?	
	AnalysisBot	Do not turn your back on the archers.	
	AnalysisBot	It only takes one arrow to kill you.	
	Commentatron	Good advice for the human.	
LevelIntro-Story5-1	Commentatron	Up next, Spider-tron 5000 throws explosive bombs!	
	AnalysisBot	I love Spider-tron 5000!	
	Commentatron	Me too, Analysis-Bot. Me too.	
LevelIntro-Story5-2	Commentatron	Analysis-Bot, how do you defeat Spider-tron 5000?	
	AnalysisBot	It is impossible! Its long legs keeps the head out of reach.	
	Commentatron	What if you cut off the legs?	
	AnalysisBot	You can try.	
LevelIntro-Story5-3	AnalysisBot	Spider-tron, spider-tron, here comes mighty spider-tron!	
	Commentatron	5000!	
	AnalysisBot	Spider-tron 5000 is the best robot.	
	Commentatron	Indeed.	
LevelIntro-Story5-4	Commentatron	What is next?	
	AnalysisBot	A giant spider throws bombs at the human!	
	Commentatron	Muahahaha!	
	AnalysisBot	Death walks on many legs.	
LevelIntro-Story6-1	Commentatron	Analysis-Bot, what can you tell me of the Mark 2 Sword Robot?	
	AnalysisBot	Bigger, faster, stronger. Better at blocking.	
	Commentatron	Next round will be interesting.	
LevelIntro-Story6-2	Commentatron	Time for some sword fighting!	
	AnalysisBot	Unless the human chooses the bow.	
	Commentatron	It will find itself with more targets than arrows.	
LevelIntro-Story6-3	Commentatron	Time for the Mark 2 Sword Robot!	
	AnalysisBot	Yes. These guys can knock your sword aside.	
	Commentatron	Let's see how the human deals with this.	
LevelIntro-Story6-4	Commentatron	The human survived the archers.	
	AnalysisBot	Now it is time for swords.	
	Commentatron	It can't survive all the things.	
LevelIntro-Story6-5	Commentatron	Analysis-Bot, how do you defeat the Mark 2 Sword Robots?	
	AnalysisBot	You have to watch out. They can knock your sword aside!	
	Commentatron	Interesting.	
	AnalysisBot	You could always shoot or kick them.	
	Commentatron	A delicate dance.	
	AnalysisBot	Yes.	
LevelIntro-Story6-6	Commentatron	Now we introduce Mark 2 sword robots.	
	AnalysisBot	Human fact.	
	Commentatron	Go ahead.	
	AnalysisBot	Some are named Mark.	
	Commentatron	Are they better than ones not named Mark?	
	AnalysisBot	No.	
	Commentatron	Confusing.	
LevelIntro-Story6_Hard-1	AnalysisBot	Sword horde!	
	AnalysisBot	All onboard!	
	AnalysisBot	No need for a cord.	
	AnalysisBot	Their power is stored.	
	Commentatron	That's right.	
LevelIntro-Story6_Hard-2	Commentatron	So many mark 3 sword robots!	
	AnalysisBot	I like how they deflect arrows.	
	Commentatron	Yes. It is fun to watch!	
LevelIntro-Story6_Hard-3	Commentatron	Such foreboding doors, what will emerge?	
	AnalysisBot	Tension.	
	AnalysisBot	Drama.	
	Commentatron	DEATH!	
LevelIntro-Story6_Insane-1	Commentatron	Now what?	
	AnalysisBot	A bunch of advanced sword robots?	
	Commentatron	Too easy!	
	AnalysisBot	With armor?	
	Commentatron	Love it!	
LevelIntro-Story6_Insane-2	AnalysisBot	Oh my. This level looks difficult.	
	Commentatron	Very.	
	AnalysisBot	Good thing we have more humans.	
LevelIntro-Story6_Insane-3	Commentatron	Oh neat, a jetpack bot!	
	AnalysisBot	Where?	
	Commentatron	In the middle there.	
	AnalysisBot	Can't see it behind all that armor.	
LevelIntro-Story7-1	Commentatron	Analysis-Bot, what is better than Spider-Tron 5000?	
	AnalysisBot	Two Spider-Trons 5000!	
LevelIntro-Story7-2	Commentatron	Analysis-Bot, what is the theme of the next battle?	
	AnalysisBot	Death to the human.	
	Commentatron	Isn't that all the battles?	
	AnalysisBot	This time we mean it.	
LevelIntro-Story7-3	Commentatron	Spider-Tron 5000 is back!	
	AnalysisBot	This time it brought friends.	
	Commentatron	Robots do not have friends.	
	AnalysisBot	Spider-Tron 5000 is the exception.	
LevelIntro-Story7-4	AnalysisBot	Hey, human! Soon you will explode.	
	Commentatron	That's right! Spider-Tron 5000 is back.	
	AnalysisBot	Boom!	
LevelIntro-Story7_Hard-1	Commentatron	So many Spider-trons!	
	AnalysisBot	The more the merrier!	
	Commentatron	Especially with 5000!	
	AnalysisBot	Gotta love that robot.	
LevelIntro-Story7_Hard-2	Commentatron	Analysis-Bot, what is better than two spider-trons?	
	AnalysisBot	Such a formulaic question!	
	Commentatron	You try commenting on things all day.	
LevelIntro-Story7_Hard-3	Commentatron	Both archers AND spider-trons?	
	AnalysisBot	It is a good combination.	
	AnalysisBot	Fun to shoot humans when they're on the ground.	
LevelIntro-Story8-1	Commentatron	And now, time for something special.	
	AnalysisBot	The Mark 3 Combat Archer is unstoppable.	
	Commentatron	Unlike the previous version, this one knows how to aim.	
	AnalysisBot	And it is not alone.	
LevelIntro-Story8-2	Commentatron	And now, time for the Mark 3 Combat Archer!	
	AnalysisBot	The human stands no chance. These archers also carry a sword.	
	Commentatron	And have you seen them move?	
	AnalysisBot	This will be over quickly.	
LevelIntro-Story8-3	Commentatron	Not many challengers have reached this level.	
	AnalysisBot	Even fewer reach the one after that.	
	Commentatron	The Mark 3 Combat Archers are very good at what they do.	
LevelIntro-Story8-4	Commentatron	Analysis-Bot, what can you tell me of the Mark 3 Combat Archers?	
	AnalysisBot	They are the latest archer model. They have the sharpest tactics, the most accurate aim, and the highest speed.	
	Commentatron	This does not bode well for the human challenger.	
	AnalysisBot	I would advise running away, but not in a straight line.	
LevelIntro-Story8_Hard-1	Commentatron	Archers! Archers everywhere!	
	AnalysisBot	I bet the human will deflect the arrows!	
	Commentatron	They also have swords.	
LevelIntro-Story8_Hard-2	Commentatron	What archers do you like, Analysis-Bot?	
	AnalysisBot	The Mark 1 ones are cute.	
	Commentatron	A shame. None of those on this level.	
	AnalysisBot	Ha!	
LevelIntro-Story8_Hard-3	Commentatron	Prepare for arrows!	
	AnalysisBot	I am always prepared.	
	Commentatron	Let's see if the human feels the same way.	
LevelIntro-Story8_Insane-1	AnalysisBot	DODGE THIS!	
	Commentatron	BOOM!	
LevelIntro-Story8_Insane-2	AnalysisBot	omg y u camper n00b! plz!	
	Commentatron	What??	
	AnalysisBot	n00b spawn cmps, no skillz.	
	Commentatron	If you say so, Analysis-Bot.	
LevelIntro-Story8_Insane-3	Commentatron	Bad robots!	
	AnalysisBot	The elevator is not for you.	
	Commentatron	Get away from there!	
LevelIntro-Story9-1	Commentatron	This human keeps beating all the challenges.	
	AnalysisBot	Maybe we need to add more opponents.	
	Commentatron	Yes. Let's try that.	
LevelIntro-Story9-2	Commentatron	Next round, strength in numbers!	
	AnalysisBot	It is clear that this human can defeat robots, but can it defeat all the robots?	
	Commentatron	Let's find out.	
LevelIntro-Story9-3	AnalysisBot	This human is pretty good at fighting.	
	Commentatron	Yes, much better than the others.	
	AnalysisBot	It will be interesting to see it fight all the sword robots.	
	Commentatron	Very interesting.	
LevelIntro-Story9-4	Commentatron	Coming up, an overwhelming number of sword robots.	
	AnalysisBot	Quantity is sometimes better than quality.	
	Commentatron	Indeed.	
LevelIntro-Story10-1	Commentatron	Introducing: the Mark 3 sword robot.	
	AnalysisBot	Magnificent!	
LevelIntro-Story10-2	Commentatron	And now, time to see the Mark 3 Sword Robot in action.	
	AnalysisBot	Few sword robots are faster.	
	Commentatron	Let us watch the human get cut apart!	
LevelIntro-Story10-3	AnalysisBot	Sometimes quality is better than quantity.	
	Commentatron	Indeed!	
	AnalysisBot	The human stands no chance against the Mark 3 Sword Robot.	
	Commentatron	None!	
LevelIntro-Story10_Hard-1	Commentatron	And now: A Mark 4 Sword Robot!	
	AnalysisBot	That doesn't sound very difficult.	
	Commentatron	Wearing armor!	
	AnalysisBot	ooooh!	
LevelIntro-Story10_Hard-2	Commentatron	Let's try a single opponent.	
	AnalysisBot	yes, I bet that will work!	
LevelIntro-Story10_Hard-3	Commentatron	The Mark 4 Sword Robot is here!	
	AnalysisBot	Feel the heat of its blade!	
	Commentatron	Hot!	
LevelIntro-Story10_Insane-1	Commentatron	I love decorating raptors!	
	AnalysisBot	Yes, let's put some sword robots on them.	
	Commentatron	And some cute armor!	
	AnalysisBot	Magnificent!	
LevelIntro-Story10_Insane-2	Commentatron	Time to end this!	
	AnalysisBot	Burn human, burn!	
LevelIntro-Story10_Insane-3	Commentatron	Raptors with sword robots!	
	AnalysisBot	A fearsome display!	
	Commentatron	This is how the human ends.	
LevelIntro-Story11-1	Commentatron	Alright, let's try this again.	
	AnalysisBot	Yes!	
	Commentatron	As many times as we need to.	
LevelIntro-Story11-2	Commentatron	Another human!	
	AnalysisBot	Yes!	
	Commentatron	Do you think this one will try to escape?	
	AnalysisBot	Unlikely!	
LevelIntro-Story11-3	Commentatron	Look at this human!	
	AnalysisBot	What a pretty color!	
	Commentatron	Delightful.	
LevelIntro-Story11-4	Commentatron	Here comes another contestant.	
	AnalysisBot	This will be fun to watch.	
	Commentatron	Very.	
LevelIntro-Story11-5	AnalysisBot	What do you think of this human, Commentatron?	
	Commentatron	It is too early to form an opinion.	
	AnalysisBot	I form opinions quickly!	1
	AnalysisBot	...I like it.	
LevelIntro-Story11-6	Commentatron	What will we do when we run out of humans, Analysis-Bot?	
	AnalysisBot	Maybe try a bird?	
	Commentatron	Meh.	
	AnalysisBot	A fish?	
	Commentatron	Love it.	
LevelIntro-Story11-7	Commentatron	Another contestant enters the arena!	
	AnalysisBot	One contestant enters, nobody leaves!	
	Commentatron	Harsh.	
LevelIntro-Story11-8	Commentatron	Do you think this human was happy?	
	AnalysisBot	It will be happy now that it's a robot.	
	Commentatron	Yes, it's a great feeling!	
LevelIntro-Story11-9	AnalysisBot	!betkiller hammer2 200	
	AnalysisBot	Kappa Kappa KappaPride	
	Commentatron	This is not Twitch Mode, Analysis-Bot!	
	AnalysisBot	Whoops!	
LevelIntro-Story11-10	AnalysisBot	I like the new hammer bots!	
	Commentatron	Yes, it will be fun to see them smash the human.	
	AnalysisBot	If I had arms, I would get a hammer.	
LevelIntro-Story11-11	Commentatron	Who is your favorite robot, Analysis-Bot?	
	AnalysisBot	I like robots that are good at Analyzing things.	
	Commentatron	Hmm.	
	AnalysisBot	And Spider-tron 5000!	
LevelIntro-Story11-12	Commentatron	Yet another human enters.	
	AnalysisBot	It is not the first. Will not be the last.	
	Commentatron	Unless it survives forever!	
	AnalysisBot	The benefit of a robot body!	
LevelIntro-Story11-13	AnalysisBot	!spawn jetpack2	
	Commentatron	Let's warm up with something easier...	
	AnalysisBot	Fine.	
LevelIntro-Story11-14	Commentatron	Here we go again!	
	AnalysisBot	An accurate statement.	
	Commentatron	I am the master of comments.	
LevelIntro-Story11-15	AnalysisBot	The harvesting fleet glides through the darkness.	
	AnalysisBot	Oh devourer of life, oh cosmic conquerer!	
	AnalysisBot	Will the souls you harvest ever be enough to fill the void inside...	
	AnalysisBot	... when you are the void bringer.	
	Commentatron	A beautiful poem, Analysis-Bot.	
	AnalysisBot	I wrote it in my journal.	
LevelIntro-Story11-16	Commentatron	Time to bring the hammer down.	
	AnalysisBot	Onto the face of the human!	
	Commentatron	Boom!	
LevelIntro-Story11-17	Commentatron	Hammer bots!	
	AnalysisBot	So brutal.	
	Commentatron	It is fun to smash things!	
LevelIntro-Story11-18	Commentatron	How do you block hammers, Analysis-Bot?	
	AnalysisBot	You don't!	
	Commentatron	He he he.	
LevelIntro-Story11-19	Commentatron	The hammer bots are here!	
	AnalysisBot	Smashing!	
	Commentatron	Good one.	
LevelIntro-Story11-20	Commentatron	What is better, the sword or the hammer?	
	AnalysisBot	The hammer is more powerful, but slower.	
	AnalysisBot	Also, it can't block arrows. Or swords.	
	Commentatron	An interesting tradeoff!	
LevelIntro-Story11-21	Commentatron	Let's fight with hammers!	
	AnalysisBot	The robots have hammers.	
	Commentatron	The human can get one later!	
	AnalysisBot	Only if it survives.	
LevelIntro-Story12-1	Commentatron	Now for some sword robots!	
	AnalysisBot	What weapon will the human choose?	
	Commentatron	We shall see!	
LevelIntro-Story12-2	Commentatron	A swarm of sword robots has arrived!	
	AnalysisBot	Exciting!	
	Commentatron	Let's see how the human approaches this situation.	
LevelIntro-Story12-3	Commentatron	Analysis-Bot, what is useful against sword robots?	
	AnalysisBot	A hammer!	
	Commentatron	That's right, it is unblockable!	
	AnalysisBot	But blocks nothing.	
	Commentatron	True.	
LevelIntro-Story12-4	AnalysisBot	Swords are everywere!	
	Commentatron	Everywhere?	
	AnalysisBot	EVERYWHERE!	
LevelIntro-Story12-5	Commentatron	How will the human die, Analysis-Bot?	
	AnalysisBot	Slaughtered by sword robots!	
	Commentatron	A classic!	
LevelIntro-Story13-1	Commentatron	Can the human solve this simplistic puzzle??	
	AnalysisBot	I think it will run into the spikes, like a fool!	
	Commentatron	A distinct possibility.	
LevelIntro-Story13-2	AnalysisBot	Schnick schnick schnick!	
	Commentatron	That's right.	
	AnalysisBot	Schnick blaaaaaaaaam!	
	Commentatron	An accurate simulation of future events!	
LevelIntro-Story13-3	Commentatron	Watch out! There are spikes!	
	AnalysisBot	Oh my!	
	Commentatron	I'm glad I told the sword robots.	
	AnalysisBot	Yes, now they are bound to avoid them.	
LevelIntro-Story13-4	Commentatron	What a fun little level.	
	AnalysisBot	So narrow!	
	Commentatron	Yes, an interesting constraint.	
LevelIntro-Story13-5	AnalysisBot	Spikes!	2
	AnalysisBot	I likes.	
LevelIntro-Story13_Insane-1	Commentatron	Does the human have block arrows?	
	AnalysisBot	We are about to find out!	
LevelIntro-Story13_Insane-2	Commentatron	Whaaaaaaaaaat?	
	AnalysisBot	So many archers!	
	Commentatron	And nowhere to run...	
	Commentatron	but forward!	
LevelIntro-Story13_Insane-3	Commentatron	Neat! You can kick archers into spikes!	
	AnalysisBot	A good way to get shot in the back.	
	Commentatron	Hmm, true.	
LevelIntro-Story13_Insane-4	Commentatron	What? Surely this is too many archers!	
	AnalysisBot	Ah whoops, I just duplicated a bunch of them.	
	Commentatron	Be careful!	
LevelIntro-Story14-1	Commentatron	The Mark 2 Hammer Bots make their entrance!	
	AnalysisBot	Bigger, with a deadly reach!	
	Commentatron	And an attractive red color.	
	AnalysisBot	It will be the last thing the human sees!	
LevelIntro-Story14-2	Commentatron	Oh yeah! Here come the Mark 2 Hammer Bots!	
	AnalysisBot	You seem excited, Commentatron!	
	Commentatron	I like a good hammer smashing!	
	AnalysisBot	Great.	
LevelIntro-Story14-3	Commentatron	Smash, Bash, time to take out the human trash!	
	AnalysisBot	There are also some archers!	
	Commentatron	They are nothing compared to the Mark 2 Hammer Bots!	
	AnalysisBot	I suppose.	
	Commentatron	YEAH!	
LevelIntro-Story14-4	Commentatron	STOP!	0.5
	AnalysisBot	I wasn't doing anything...	
	Commentatron	HAMMER TIME!	
LevelIntro-Story14-5	Commentatron	Boom!	
	Commentatron	Time for some Mark 2 Hammer Bots!	
	Commentatron	So big, so strong!	
	AnalysisBot	Yes.	
	Commentatron	LET'S DO THIS!	
LevelIntro-Story14-6	Commentatron	How do you defeat the Mark 2 Hammer Bot?	
	AnalysisBot	Well...	
	Commentatron	YOU DON'T!	
	AnalysisBot	I...	
	Commentatron	BOOM!	
LevelIntro-Story15-1	Commentatron	The next fight will be epic!	
	AnalysisBot	Yes. The human stands no chance.	
LevelIntro-Story15-2	Commentatron	Engage the jet engines!	
	AnalysisBot	Death comes swiftly now.	
	Commentatron	No mercy.	
LevelIntro-Story15-3	Commentatron	And now, a demonstration in the futility of resistance.	
	AnalysisBot	Humanity is doomed, and so is this human.	
	Commentatron	They stand no chance.	
LevelIntro-Story15-4	Commentatron	Are the pyrotechnics ready?	
	AnalysisBot	Yes.	
	Commentatron	Such beautiful drama.	
LevelIntro-Story15-5	AnalysisBot	Prepare yourself, human!	
	Commentatron	Your fate is the fate of humanity.	
	AnalysisBot	A robot life awaits you all.	
LevelIntro-Story15-6	AnalysisBot	Death as a robot is superior to life as a human.	
	Commentatron	Clearly.	
LevelIntro-Story16-1	Commentatron	We made a house.	
	AnalysisBot	Death lives inside.	
	Commentatron	And on top!	
LevelIntro-Story16-2	Commentatron	Do you think the human misses its house, Analysis-Bot?	
	AnalysisBot	No. Fighting with a laser sword is a superior experience.	
	Commentatron	Yes, I think you're right.	
LevelIntro-Story16-3	Commentatron	What a sinister looking building!	
	AnalysisBot	Yes!	
	Commentatron	I bet it has something fun inside.	
	AnalysisBot	So fun!	
LevelIntro-Story16-4	AnalysisBot	One human goes in...	
	AnalysisBot	Robot parts come out.	
	Commentatron	Unless it dies on the floor inside.	
	AnalysisBot	Yes, I suppose.	
LevelIntro-Story16-5	Commentatron	Human, you are cordially invited to our liquid ingestion party.	
	AnalysisBot	Please enter our house, and go to the second floor.	
	Commentatron	What a lovely time!	
LevelIntro-Story17-1	Commentatron	And now... what hides on the other side of the pillars?	
	AnalysisBot	It is a surprise.	
	Commentatron	A deadly one!	
LevelIntro-Story17-2	Commentatron	And now, a mysterious level.	
	AnalysisBot	Spoiler: It contains death robots.	
	Commentatron	Don't spoil it!	
	AnalysisBot	Sorry!	
LevelIntro-Story17-3	Commentatron	Danger waits in the Zone.	
	AnalysisBot	Better make a clone.	
LevelIntro-Story17-4	Commentatron	And now, a break dance!	
	AnalysisBot	The human dances in the middle.	
	Commentatron	We will see if it breaks!	
LevelIntro-Story17-5	Commentatron	The way is shut.	
	AnalysisBot	Except for a jump pad.	
	Commentatron	Jump in, little human!	
LevelIntro-Story18-1	Commentatron	Time for some red robots!	
	AnalysisBot	Yes.	
	Commentatron	Love them.	
LevelIntro-Story18-2	Commentatron	And now, the Mark 2 robots have a party!	
	AnalysisBot	How delightful!	
	Commentatron	Extremely.	
LevelIntro-Story18-3	AnalysisBot	!betkiller sword2 300	
	Commentatron	That command does not work here.	
	AnalysisBot	Can't blame a bot for trying.	
LevelIntro-Story18-4	Commentatron	And now, a forest of pillars.	
	AnalysisBot	Strange creatures wander among them.	
	Commentatron	Beautiful creatures.	
LevelIntro-Story18-5	Commentatron	Red is such a good color! #FF0000	
	AnalysisBot	I guess...	
	Commentatron	The best!	
LevelIntro-Story18_Insane-1	Commentatron	Fire robots and pillars!	
	AnalysisBot	Hurray!	
LevelIntro-Story18_Insane-2	Commentatron	Oh no! These bad bots are setting fire to the pillars!	
	AnalysisBot	Quick! Give them a human!	
	Commentatron	Yes, that will calm them down.	
LevelIntro-Story18_Insane-3	AnalysisBot	I love this level!	
	Commentatron	Yes, it is fun to see the human wander into the pillars.	
	AnalysisBot	Then WHAM!	
	Commentatron	FIRE!	
LevelIntro-Story18_Insane-4	Commentatron	Time to set fire to the human!	
	AnalysisBot	What a wonderful experience.	
	Commentatron	Yes, the crowd loves a good fire.	
LevelIntro-Story19-1	Commentatron	And now... Spider-tron 6000!	
	AnalysisBot	O M G!	
	Commentatron	Boom boom boom boom!	
LevelIntro-Story19-2	Commentatron	The time has come...	
	Commentatron	for SPIDER-TRON 6000!	
	AnalysisBot	So big!	
LevelIntro-Story19-3	AnalysisBot	Here comes Spider-tron 6000!	
	Commentatron	An clear improvement over 5000.	
	AnalysisBot	I don't know...	
	Commentatron	Shhh! Don't let it hear you!	
LevelIntro-Story19-4	Commentatron	Spider-tron 6000!	
	Commentatron	Bigger, stronger, more explosive!	
	AnalysisBot	A terrifying robot.	
LevelIntro-Story19-5	Commentatron	And now. 6000.	
	AnalysisBot	Six. Thousand.	
	Commentatron	This should be good.	
LevelIntro-Story20-1	Commentatron	Time to end this.	
	AnalysisBot	Here it comes, the Mark 3 Hammer Bot.	
	Commentatron	Nothing can stand in its way.	
LevelIntro-Story20-2	Commentatron	Time to collide with a hammer.	
	AnalysisBot	The reach of the Mark 3 Hammer bot is inescapable!	
LevelIntro-Story20-3	Commentatron	It ends with a bang.	
	AnalysisBot	The sound of a hammer shattering the human.	
LevelIntro-Story20-4	Commentatron	Time for the Mark 3 Hammer Bot.	
	AnalysisBot	Fast, big, deadly.	
	AnalysisBot	Few things can escape the reach of its giant hammer.	
	Commentatron	Goodbye, human!	
LevelIntro-Story20-5	Commentatron	And now... the Mark 3 Hammer Bot.	
	AnalysisBot	It's over.	
	Commentatron	Until the next human.	
LevelIntro-Bronze1-1	Commentatron	What is next?	
	AnalysisBot	Five pillars. Archers in a line.	
	Commentatron	Sounds beautiful!	
LevelIntro-Bronze2-1	Commentatron	Let's warm up with some mark 1 sword robots.	
	AnalysisBot	They are cute.	
LevelIntro-Bronze3-1	Commentatron	Coming up: the human walks on uneven ground.	
	AnalysisBot	Don't trip, little human.	
LevelIntro-Bronze4-1	Commentatron	I'm looking forward to the next challenge!	
	AnalysisBot	Yes. The Death Cube is a marvel of level design.	
	Commentatron	Let's watch the human perish!	
LevelIntro-Bronze5-1	Commentatron	Analysis-Bot, what is next?	
	AnalysisBot	Swords and archers meet on top of a little hill.	
	Commentatron	Let's see how the human deals with this.	
LevelIntro-Bronze6-1	Commentatron	Coming up, some Mark 1 Sword robots try desperately not to get killed by the human.	
	AnalysisBot	I hope they succeed.	
LevelIntro-Bronze7-1	Commentatron	Analysis-Bot, do you think the human will defeat the bronze tier?	
	AnalysisBot	The next level will be a good test.	
