	AnalysisBot	It can't kill all the things!	
LevelVictory-Story20-1	Emperor	The harvesting draws to an end!	
	Emperor	Time to set fire to the human space station.	
	Commentatron	This should be good.	2
	AnalysisBot	What are the garbage bots doing??	
EndlessVictoryBronze-1	Commentatron	The human won!	
	AnalysisBot	Nice one!	
EndlessVictoryBronze-2	Commentatron	Boom!	
	AnalysisBot	Promising.	
EndlessVictoryBronze-3	AnalysisBot	The human didn't die!	
	Commentatron	Well, we're only in the Bronze Tier.	
EndlessVictoryBronze-4	Commentatron	Victory!	
	AnalysisBot	There is hope for this human yet.	
EndlessVictoryBronze-5	Commentatron	Good. The human survived.	
	AnalysisBot	Let's move on!	
EndlessVictoryBronze-6	Commentatron	Victory!	
	AnalysisBot	Very nice.	
EndlessVictoryBronze-7	Commentatron	The human made that look easy.	
	AnalysisBot	The Bronze Tier is not that hard.	
EndlessVictoryBronze-8	Commentatron	Nice!	
	AnalysisBot	It was ok.	
EndlessVictoryBronze-9	Commentatron	Look at the tough little human!	
	AnalysisBot	It's easy to look tough in Bronze.	
EndlessVictoryBronze-10	Commentatron	Nailed it.	
	AnalysisBot	Not bad.	
EndlessVictoryBronze-11	Commentatron	And the crowd goes wild!!!	
	AnalysisBot	They are wild on the inside.	
	Commentatron	Also the outside!	
	AnalysisBot	Such enthusiastic robots!	
EndlessVictoryBronze-12	Commentatron	One level down, an Endless amount to go.	
	AnalysisBot	Prediction: The amount will not be Endless.	
EndlessVictoryBronze-13	AnalysisBot	Hurray! The human won a bronze level.	
	Commentatron	The reward is that we don't erase its mind.	
	AnalysisBot	Not yet.	
			
EndlessVictorySilver-1	Commentatron	Excellent. The human is getting there.	
	AnalysisBot	Pretty good.	
EndlessVictorySilver-2	AnalysisBot	I want to see Jetpack Bots!	
	Commentatron	Maybe if the human gets to the Gold Tier.	
EndlessVictorySilver-3	Commentatron	Nice.	
	AnalysisBot	Good human!	
EndlessVictorySilver-4	Commentatron	The human is not dead yet.	
	AnalysisBot	Perhaps it will escape the Silver Tier!	
EndlessVictorySilver-5	Commentatron	Hurray!	
	AnalysisBot	The further the human gets, the more spectacular its death.	
	Commentatron	Yes. Let's keep watching.	
EndlessVictorySilver-6	Commentatron	Boom!	
	AnalysisBot	Easy. Squeezy. Lemon human life.	
	Commentatron	I think that's how the saying goes.	
EndlessVictorySilver-7	Commentatron	Great. The human beat this Silver level.	
	AnalysisBot	It's a pretty good level.	
EndlessVictorySilver-8	AnalysisBot	Good! I hope this human gets to the Diamond Tier.	
	Commentatron	You just want to see Spider-tron 6000.	
	AnalysisBot	Yes.	
EndlessVictorySilver-9	AnalysisBot	The human is taking a long time to die.	
	Commentatron	Shouldn't be too much longer.	
EndlessVictorySilver-10	Commentatron	Those were some cool moves.	
	AnalysisBot	The human is showing off.	
			
EndlessVictoryGold-1	Commentatron	Oh my!	
	AnalysisBot	That was quite the battle.	
	Commentatron	Very nice.	
EndlessVictoryGold-2	Commentatron	The human won!	
	AnalysisBot	Not bad.	
EndlessVictoryGold-3	Commentatron	So much death and destruction.	
	AnalysisBot	A beautiful display.	
EndlessVictoryGold-4	Commentatron	This human is a beast!	
	AnalysisBot	Running diagnostics...	1
	AnalysisBot	Nope, still a human.	
EndlessVictoryGold-5	Commentatron	Impressive!	
	AnalysisBot	Go human!	
EndlessVictoryGold-6	Commentatron	How is this human still alive?	
	AnalysisBot	Perhaps it has learned from its mistakes.	
	Commentatron	An important skill.	
EndlessVictoryGold-7	Commentatron	Epic!	
	AnalysisBot	This is nothing compared to the Diamond Tier.	
	Commentatron	True.	
EndlessVictoryGold-8	Commentatron	Wow, this human is good.	
	AnalysisBot	Perhaps we will see...	
	AnalysisBot	TITANIUM.	
	Commentatron	That would be amazing.	
EndlessVictoryGold-9	Commentatron	If we were handing out medals, this human would get a Gold.	
	AnalysisBot	Instead we will watch the human die!	
	Commentatron	That's more fun.	
EndlessVictoryGold-10	Commentatron	Somehow the human is still alive.	
	AnalysisBot	It is some kind of Wonder-human.	
	Commentatron	Very interesting.	
			
EndlessVictoryDiamond-1	Commentatron	Wow! The human won!	
	AnalysisBot	I did not see that coming.	
EndlessVictoryDiamond-2	Commentatron	These battles are getting difficult.	
	AnalysisBot	The human is hanging in there.	
EndlessVictoryDiamond-3	Commentatron	Annihilated!	
	AnalysisBot	Exterminated!	
	Commentatron	Destroyed!	
EndlessVictoryDiamond-4	Commentatron	That was close!	
	AnalysisBot	Yes.	
EndlessVictoryDiamond-5	Commentatron	Wow! Maybe we should keep this human after it dies.	
	AnalysisBot	Nah, let's delete it.	
	Commentatron	Yes, you're right.	
EndlessVictoryDiamond-6	Commentatron	Not bad.	
	AnalysisBot	Not at all.	
EndlessVictoryDiamond-7	Commentatron	I wonder if the human is proud of getting this far.	
	AnalysisBot	It should be terrified of its imminent death.	
	Commentatron	Perhaps it is both.	
	AnalysisBot	Complex.	
EndlessVictoryDiamond-8	Commentatron	The human won!	
	AnalysisBot	An excellent display of skill!	
	Commentatron	Yes.	
EndlessVictoryDiamond-9	Commentatron	Very nice.	
	AnalysisBot	Yes, that was fun to watch!	
EndlessVictoryDiamond-10	Commentatron	So tense. How long does this human have left?	
	AnalysisBot	Not long.	
			
EndlessVictoryTitanium-1	Commentatron	Wow! The human defeated a Titanium level.	
	AnalysisBot	Crazy!	
EndlessVictoryTitanium-2	Commentatron	Robot parts everywhere!	
	AnalysisBot	Let us recycle them into better parts.	
	Commentatron	Yes.	
EndlessVictoryTitanium-3	Commentatron	Impressive!	
	AnalysisBot	This human is good.	
EndlessVictoryTitanium-4	Commentatron	THE CROWD GOES WILD!	
	AnalysisBot	YEEEEEEAAAAAHHH!!!!	
	Commentatron	SUCH EXCITEMENT!	
EndlessVictoryTitanium-5	Commentatron	This score will be hard for other humans to beat.	
	AnalysisBot	You have to be a little bit crazy to reach Titanium.	
EndlessVictoryTitanium-6	Commentatron	Beautiful!	
	AnalysisBot	Very.	
EndlessVictoryTitanium-7	Commentatron	How is this human still alive??	
	AnalysisBot	We must study it. There is much to be learned!	
EndlessVictoryTitanium-8	Commentatron	Nice.	
	AnalysisBot	Very nice.	
	Commentatron	Super nice.	
	AnalysisBot	Nice as Ice.	
	Commentatron	We should form a popular musical act!	
EndlessVictoryTitanium-9	Commentatron	Phone Home Drone Clone!	
	AnalysisBot	Dial Tone.	
	Commentatron	Hello I am in the Danger Zone.	
	AnalysisBot	You are not alone.	
EndlessVictoryTitanium-10	Commentatron	I AM TITANIUUUUUUUUUM!	
	AnalysisBot	Unz Unz Unz.	
	Commentatron	Such a catchy song.	
EndlessVictoryTitanium-11	Commentatron	Very good human. Very good.	
	AnalysisBot	Fantastic work.	
EndlessVictoryTitanium-12	Commentatron	We have an Endless supply of comments!	
	AnalysisBot	You said that already!	
	Commentatron	No I didn't.	
EndlessVictoryTitanium-13	AnalysisBot	The human defeated all the robots.	
	Commentatron	There will be new kinds of robots. Just you wait human!	
EndlessVictoryTitanium-14	AnalysisBot	When will this human die? I need to go to the bathroom.	
	Commentatron	Really?	
	AnalysisBot	No. I am a robot.	
	Commentatron	Ooooh, a joke for the humans!	
EndlessVictoryTitanium-15	Commentatron	Another victory for the human.	
	AnalysisBot	We all win.	
	Commentatron	Except the robots that died.	
	AnalysisBot	They served their purpose.	
EndlessVictoryTitanium-16	Commentatron	I hear there are difficulties beyond Titanium.	
	AnalysisBot	Few humans ever reach them.	
	Commentatron	Perhaps today is the day!	
			
EndlessVictoryUranium-1	Commentatron	We have an Endless supply of comments!	
	AnalysisBot	This again!?	
EndlessVictoryUranium-2	Commentatron	Victory!	
	AnalysisBot	That was pretty cool.	
EndlessVictoryUranium-3	Commentatron	When will this human die?	
	AnalysisBot	Not today.	
	Commentatron	I don't know, the day is long.	
EndlessVictoryUranium-4	Commentatron	What an impressive display!	
	AnalysisBot	Indeed.	
EndlessVictoryUranium-5	Commentatron	This human is having fun!	
	AnalysisBot	Yes, a good way to spend your lasts moments.	
EndlessVictoryUranium-6	AnalysisBot	These Uranium bots are so shiny!	
	Commentatron	Yes, very pleasant.	
EndlessVictoryUranium-7	Commentatron	What is the half-life of Uranium, Analysis-Bot?	
	AnalysisBot	4.5 billion years.	
	Commentatron	I think the human will die before that.	
EndlessVictoryUranium-8	Commentatron	A glorious victory!	
	AnalysisBot	Yes.	
EndlessVictoryUranium-9	AnalysisBot	I am reading curious signals from the human's brain.	
	AnalysisBot	It is trying to produce sweat.	
	Commentatron	The Uranium tier is quite difficult.	
EndlessVictoryUranium-10	Commentatron	The human did it!	
	AnalysisBot	Pretty good human.	
EndlessVictoryUranium-11	Commentatron	Victory!	
	AnalysisBot	Hurray!	
EndlessVictoryUranium-12	Commentatron	This human is lucky!	
	AnalysisBot	Yes, my probability model predicted its death.	
	Commentatron	An outlier!	
EndlessVictoryUranium-13	Commentatron	What an entertaining human!	
	AnalysisBot	Dance, little one!	
EndlessVictoryUranium-14	AnalysisBot	Could we please see a different human?	
	Commentatron	Later, ok?	
	AnalysisBot	Waaah!	
			
			
EndlessVictoryInsanium-1	Commentatron	We have an Endless supply of comments!	
	AnalysisBot	An insane amount!	
EndlessVictoryInsanium-2	AnalysisBot	I love Insanium!	
	Commentatron	Yes, it is a wonderful substance.	
EndlessVictoryInsanium-3	AnalysisBot	Impressive.	
EndlessVictoryInsanium-4	Commentatron	Cool.	
	AnalysisBot	Hot.	
EndlessVictoryInsanium-5	Commentatron	Has this human gone insane yet?	
	AnalysisBot	Checking...	
	AnalysisBot	Sanity level: 68%	
	Commentatron	Give it time.	
EndlessVictoryInsanium-6	AnalysisBot	What a strange human!	
	Commentatron	Alive you mean?	
EndlessVictoryInsanium-7	Commentatron	What is the next difficulty tier, Analysis-Bot?	
	AnalysisBot	Insanium is the hardest one.	
	Commentatron	Aww.	
EndlessVictoryInsanium-8	AnalysisBot	Too easy!	
	Commentatron	The next level will be harder.	
EndlessVictoryInsanium-9	Emperor	Die already!	
	AnalysisBot	The human is refusing.	
	Commentatron	Such a bold human!	
EndlessVictoryInsanium-10	Commentatron	Victory!	
	AnalysisBot	Next!	
EndlessVictoryInsanium-11	Commentatron	Wow, we must study this human!	
	AnalysisBot	I am looking at it right now.	
EndlessVictoryInsanium-12	AnalysisBot	Oh no! All the robots died!	
	Commentatron	It's ok. They'll be back.	
EndlessVictoryInsanium-13	Emperor	Soon you may rest, human.	
	Emperor	Forever.	
EndlessVictoryInsanium-14	Commentatron	This is insane!	
	AnalysisBot	Insane...	
	AnalysisBot	IUM!	
	AnalysisBot	Insanium.	
EndlessVictoryInsanium-15	Commentatron	Upgrade Bot did a great job with this human.	
	AnalysisBot	Yes, nice work!	
	Commentatron	Needs more fire though!	
EndlessVictoryInsanium-16	Commentatron	We have an Endless supply of comments!	
	AnalysisBot	You need to stop saying that...	
EndlessVictoryInsanium-17	Commentatron	I wonder what the next level will be!	
	AnalysisBot	I like the ducks.	
EndlessVictoryInsanium-18	Commentatron	Victory!	
	AnalysisBot	Insane!	
EndlessVictoryInsanium-19	Commentatron	That was fun.	
	AnalysisBot	Violence.	
ChallengeVictoryBowOnlyChallenge-1	Commentatron	The human shot everyone!	
	AnalysisBot	Amazing!	
	Commentatron	What a talented human!	
ChallengeVictoryHammerChallenge-1	AnalysisBot	STOP!	
	Commentatron	What?	
	AnalysisBot	It is no longer Hammer Time.	
	Commentatron	The human won the challenge!?	
	AnalysisBot	Well done, human!	
ChallengeVictoryHammerChallenge-2	Commentatron	Congratulations human!	
	AnalysisBot	Well done!	
	Commentatron	You are very good at smashing things.	
	AnalysisBot	So good!	
ChallengeVictoryRandomUpgrade-1	Commentatron	You did it!!!	
	AnalysisBot	Amazing work, Upgrade Bot!	
	Commentatron	Who is the best robot?	
	Commentatron	Who is it?	1
	Commentatron	It is Upgrade Bot!	
	AnalysisBot	Yeeeeeeeeaaaah!	
ChallengeVictoryInferno-1	Commentatron	My goodness!	
	AnalysisBot	My gracious!	
	Commentatron	Congratulations human!	
	AnalysisBot	That was some hot stuff!	
ChallengeVictoryKickOnly-1	Commentatron	The human did it!	
	AnalysisBot	Hurray!	
	Commentatron	That is how you use your feet!	
	AnalysisBot	Told you it was easy.	
ChallengeVictoryRaptorNormal-1	AnalysisBot	Wow! That was epic!	
	Commentatron	The human defeated all the Flame Raptors!	
	AnalysisBot	Yes, why is it not on fire?	
	Commentatron	An impressive achievement.	
ChallengeVictoryRaptorInsanity-1	Commentatron	YEEEEAAAAH!	
	AnalysisBot	A magnificent display of skill!	
	Commentatron	I love the trophy for this challenge.	
	Commentatron	So evocative!	
	AnalysisBot	Quite!	
ChallengeVictoryEndlessGreatsword-1	AnalysisBot	Great!	
	Commentatron	The human did it!	
	AnalysisBot	No wonder, with that greatsword in hand.	
	Commentatron	Yes, it is quite the sword.	
ChallengeVictoryEndlessGreatsword-2	Commentatron	YEEAAAAAAAAH!!!	
	Commentatron	We are in Titanium.	
	AnalysisBot	Hurray!	
	Commentatron	Watching all those greatswords was a great experience.	
	AnalysisBot	Indeed.	
ChallengeVictorySpearOnly-1	Commentatron	The human did it!	
	AnalysisBot	Good stabbing, little human!	
	Commentatron	Very nice.	
ChallengeVictoryEndlessTransfer-1	Commentatron	The human did it!	
	AnalysisBot	Is that still the human?	
	Commentatron	Let's say it is.	
	AnalysisBot	Works for me!	
ChallengeVictoryLaser-1	FleetOverseer	NOOOOOOOOOOOOOO!!!!	
	Commentatron	Oh my!	
	AnalysisBot	This human is pretty good with a laser!	
	Commentatron	Too good. Let's end this experiment here.	
	AnalysisBot	Agreed!	
LevelVictory-Challenge_Inferno1-1	Commentatron	Perhaps this human can stand the heat.	
LevelVictory-Challenge_Inferno1-2	Commentatron	This human is on fire!	
	AnalysisBot	Not yet commentatron. Not yet.	
LevelVictory-Challenge_Inferno1-3	Commentatron	Nice work!	
	AnalysisBot	Level feedback: needs more fire.	
LevelVictory-Challenge_Inferno1-4	Commentatron	Did you notice the fire?	
	AnalysisBot	We'll add some more in the next level!	
LevelVictory-Challenge_Inferno1-5	Commentatron	This human is at least lukewarm!	
	AnalysisBot	At least.	
LevelVictory-Challenge_Inferno2-1	AnalysisBot	Perhaps we were too ambitious with the jets.	
	Commentatron	Next time, analysis bot.	
LevelVictory-Challenge_Inferno2-2	Commentatron	Impressive!	
	AnalysisBot	This human avoided the jets!	
LevelVictory-Challenge_Inferno2-3	Commentatron	Be honest human.	
	Commentatron	The jets did all the real work.	
LevelVictory-Challenge_Inferno2-4	Commentatron	Things are heating up for this human!	
LevelVictory-Challenge_Inferno3-1	Commentatron	This human!	
	AnalysisBot	So hot right now!	
LevelVictory-Challenge_Inferno3-2	Commentatron	I am impressed against my will!	
	AnalysisBot	I am impressed completely voluntarily!	
LevelVictory-Challenge_Inferno3-3	Commentatron	I thought the fire arrows would finish this human	
	AnalysisBot	I was betting on the flame jets myself	
LevelVictory-Challenge_Inferno4-1	Commentatron	Raise the victory ramp!	
	AnalysisBot	This human deserves it!	
LevelVictory-Challenge_Inferno4-2	AnalysisBot	Clearly we were decieved as to how afraid humans are of lava!	
LevelVictory-Challenge_Inferno4-3	Commentatron	A fair victory!	
	AnalysisBot	Do the honors, ramp bot!	
LevelVictory-Challenge_Inferno5-1	Commentatron	This human is halfway there!	
	AnalysisBot	Fire is clearly this human's friend!	
LevelVictory-Challenge_Inferno5-2	AnalysisBot	Fifty percent complete!	
	Commentatron	Believe us when we say we're rooting for you!	
LevelVictory-Challenge_Inferno5-3	Commentatron	Hot!	
	AnalysisBot	Hot!	
	Commentatron	Hot!	
	AnalysisBot	That's the hot chant!	
LevelVictory-Challenge_Inferno6-1	Commentatron	The human did not get blasted into the lava	
	AnalysisBot	Spider-tron tried!	
LevelVictory-Challenge_Inferno6-2	Commentatron	The human navigated the maze of fire!	
	AnalysisBot	More of a two floor open air plaza of fire.	
LevelVictory-Challenge_Inferno7-1	Commentatron	Did you not like the monument?	
	AnalysisBot	Humans have no taste.	
LevelVictory-Challenge_Inferno7-2	Commentatron	Even the combination bots stood no chance.	
	AnalysisBot	We're running out of fire-based ideas!	
LevelVictory-Challenge_Inferno8-1	Commentatron	Two levels remain, human!	
	AnalysisBot	Incredible!	
LevelVictory-Challenge_Inferno9-1	AnalysisBot	This human scaled the ducks with ease!	
	Commentatron	That's what they are?!	
LevelVictory-Challenge_Inferno9-2	Commentatron	I will be sad to see this sculpture go.	
	AnalysisBot	But the memories will last forever.	
LevelVictory-Challenge_Inferno9-3	AnalysisBot	One level left human.	
	Commentatron	I am beside myself with excitement!	
	AnalysisBot	I am beside Commentatron with excitement!	
LevelVictory-Challenge_KickOnly1-1	Commentatron	One robot down.	
	AnalysisBot	Many more to kick.	
LevelVictory-Challenge_KickOnly2-1	Commentatron	That is how this level is meant to be played.	
	AnalysisBot	Nice!	
LevelVictory-Challenge_KickOnly2-2	AnalysisBot	I love the sound of spike traps.	
	AnalysisBot	Schnick schnick schnick!	
	Commentatron	Uncanny.	
LevelVictory-Challenge_KickOnly3-1	Commentatron	The poor kick bot.	
	AnalysisBot	It only wanted to kick things.	
	Commentatron	A noble purpose.	
LevelVictory-Challenge_KickOnly4-1	Commentatron	Intense!	
	AnalysisBot	Very.	
LevelVictory-Challenge_KickOnly5-1	AnalysisBot	See you later Spider-tron!	
	Commentatron	Gotta love Spider-tron.	
LevelVictory-Challenge_KickOnly6-1	AnalysisBot	I guess it is true what they say...	
	AnalysisBot	The human is mightier than the duck.	
	Commentatron	Nobody says that.	
LevelVictory-Challenge_KickOnly7-1	AnalysisBot	How did the human not die in the lava!?	
	Commentatron	We tried, Analysis-Bot.	
	Commentatron	We tried.	
LevelVictory-Challenge_KickOnly8-1	Commentatron	Gotta love the Fire Tunnel!	
	Commentatron	Hot stuff.	
LevelVictory-Challenge_KickOnly9-1	AnalysisBot	Beautiful!	
	Commentatron	That was pretty cool.	
LevelVictory-Challenge_RaptorNormal1-1	Commentatron	The raptor falls.	
	AnalysisBot	More will come.	
LevelVictory-Challenge_RaptorNormal1-2	Commentatron	The raptor falls.	
	AnalysisBot	It was the warmup raptor.	
	Commentatron	Time for the human to get warmer!	
LevelVictory-Challenge_RaptorNormal1-3	AnalysisBot	1 down, 9 levels to go!	
	Commentatron	We shall see.	
LevelVictory-Challenge_RaptorNormal2-1	Commentatron	Bad sword robot!	
	AnalysisBot	Yes, it did not protect the Flame Raptor.	
	Commentatron	Useless.	
LevelVictory-Challenge_RaptorNormal2-2	Commentatron	Victory!	
	AnalysisBot	Time to turn up the heat.	
LevelVictory-Challenge_RaptorNormal3-1	Commentatron	Huh, so many ways to die...	
	AnalysisBot	The remaining levels have plenty of opportunities.	
LevelVictory-Challenge_RaptorNormal3-2	Commentatron	That was fun to watch!	
	AnalysisBot	Yes. I like the lava.	
LevelVictory-Challenge_RaptorNormal4-1	Commentatron	The human escaped the forest.	
	AnalysisBot	Lucky.	
LevelVictory-Challenge_RaptorNormal4-2	Commentatron	The human survived the forest!	
	AnalysisBot	Perhaps it was some sort of woods-human!	
	Commentatron	Likely.	
LevelVictory-Challenge_RaptorNormal5-1	Commentatron	Hmm, the volcano did not erupt.	
	AnalysisBot	Maybe next time.	
LevelVictory-Challenge_RaptorNormal5-2	Commentatron	Well done human, well done.	
	AnalysisBot	Halfway there.	
LevelVictory-Challenge_RaptorNormal6-1	AnalysisBot	Aww, poor raptors.	
	Commentatron	They tried.	
LevelVictory-Challenge_RaptorNormal7-1	Commentatron	He he he, did you like the tunnel, human?	
	AnalysisBot	A fun surprise!	
LevelVictory-Challenge_RaptorNormal8-1	Commentatron	Everyone extinct, except the human.	
	AnalysisBot	It's ok, soon every human will be in storage.	
LevelVictory-Challenge_RaptorNormal8-2	Commentatron	Wow, that was chaos!	
	AnalysisBot	Yes!	
LevelVictory-Challenge_RaptorNormal9-1	Commentatron	What robots will the raptors choose next??	
	AnalysisBot	I think you will like it.	
LevelVictory-Challenge_RaptorInsanity1-1	Commentatron	The raptor falls.	
	AnalysisBot	Next to the sword robot.	
LevelVictory-Challenge_RaptorInsanity2-1	Commentatron	So much for hammer riders.	
	AnalysisBot	Let's try some more things!	
LevelVictory-Challenge_RaptorInsanity3-1	Commentatron	Nice!	
	AnalysisBot	The human is not dead yet.	
	Commentatron	Shouldn't be long!	
LevelVictory-Challenge_RaptorInsanity4-1	Commentatron	The human survived!	
	AnalysisBot	What a wild human!	
LevelVictory-Challenge_RaptorInsanity5-1	Commentatron	Will this volcano ever erupt?	
	AnalysisBot	We should pick a random human and just activate it!	
	Commentatron	The look on their face!	
LevelVictory-Challenge_RaptorInsanity5-2	Commentatron	Not bad.	
	AnalysisBot	Not at all.	
LevelVictory-Challenge_RaptorInsanity5-3	Commentatron	The human handled the literal heat.	
	AnalysisBot	Yes. Time to turn up the metaphorical one.	
LevelVictory-Challenge_RaptorInsanity6-1	Commentatron	Hmm, no jetpack-raptor synergy here.	
	AnalysisBot	It was worth a try.	
